text,embeddings
หลักสูตร CEDT คือ หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์และเทคโนโลยีดิจิทัล (Bachelor of Engineering Program in Computer Engineering and Digital Technology),"[-0.04765059053897858, -0.014356120489537716, -0.02968166582286358, -0.015547514893114567, 0.0064261555671691895, 0.013219010084867477, -0.0287180095911026, -0.004615626763552427, 0.01813611574470997, 0.003253305796533823, 0.0316510871052742, 0.009667587466537952, 0.0059187645092606544, 0.007111214101314545, -0.011581565253436565, -0.0043146489188075066, 0.03760378807783127, 0.0066103385761380196, 0.027730312198400497, -0.008636643178761005, 0.010399105958640575, 0.009893813170492649, 0.04404997080564499, 0.0023938182275742292, 0.017533039674162865, -0.013676409609615803, 0.012909564189612865, -0.017869075760245323, -0.0019801491871476173, -0.013509826734662056, 0.0028499721083790064, -0.0059522478841245174, 0.06605996191501617, -0.04326748102903366, -0.02558104321360588, 0.001427452196367085, 0.01398136094212532, -0.055787596851587296, -0.025116562843322754, 0.0022884721402078867, 0.022042663767933846, -0.03337659686803818, 0.020299063995480537, -0.04918936267495155, -0.009000392630696297, -0.03171165660023689, -0.04592286795377731, -0.03437987342476845, -0.05848701298236847, -0.010511976666748524, -0.04293612763285637, 0.0033028137404471636, 0.04168618842959404, -0.028067603707313538, 0.031138772144913673, -0.0006980018806643784, -0.03220772370696068, 0.007185039576143026, -0.13274775445461273, -0.013131620362401009, -0.009920855052769184, -0.0025348360650241375, 0.029112424701452255, -0.06593785434961319, -0.040442053228616714, 0.0035878915805369616, -0.006134966854006052, 0.0268158670514822, -0.02804388292133808, -0.009714774787425995, 0.034495677798986435, -0.0002669300010893494, -0.005064657889306545, -0.028183933347463608, -0.012056056410074234, 0.04064330458641052, 0.02677878923714161, -0.0028405494522303343, 0.014960971660912037, -0.020411698147654533, -0.035342760384082794, -0.04259992390871048, 0.010633453726768494, -0.00039877285598777235, -0.043808408081531525, -0.021667739376425743, -0.026894429698586464, 0.08590446412563324, -0.015455570071935654, -0.011425117030739784, -0.06410307437181473, -0.0058235046453773975, 0.01319749467074871, -0.026893164962530136, -0.059516940265893936, -0.026534033939242363, 0.025269387289881706, 0.008260679431259632, -0.020251866430044174, 0.0231159757822752, -0.01644371822476387, 0.03021792322397232, -0.02927868440747261, -0.004824481438845396, 0.0016833475092425942, -0.0031253360211849213, 0.04976612702012062, -0.06564760208129883, 0.05847403034567833, -0.020769929513335228, 0.013247118331491947, 0.06753550469875336, 0.03211432322859764, -0.0011737524764612317, -0.0222783200442791, 0.01341963093727827, -0.03738066926598549, 0.008830208331346512, 0.0021415145602077246, -0.006252709776163101, 0.0360504575073719, 0.03204038366675377, 0.05568690970540047, -0.02318013273179531, 0.04633695259690285, -0.038934413343667984, -0.02392391674220562, -0.005779993254691362, 0.0020023148972541094, -0.008030299097299576, 0.0024182831402868032, 0.004623390268534422, -0.05999751761555672, -0.02537575736641884, -0.014771043322980404, -0.007817171514034271, -0.02242831327021122, -0.02340935915708542, -0.0469876192510128, -0.04072730243206024, 0.018362348899245262, -0.05159544199705124, -0.02903009206056595, -0.013857202604413033, 0.04186808690428734, -0.019503464922308922, -0.006805171724408865, 0.0013505956158041954, 0.01715904474258423, 0.016569672152400017, 0.014651753008365631, 0.07389549911022186, -0.029365861788392067, 0.007324921898543835, -0.007601741701364517, 0.015902554616332054, -0.027421513572335243, -0.04060446843504906, -0.011996189132332802, 0.0028417622670531273, -0.12342226505279541, 0.019201010465621948, -0.002074162010103464, -0.06172748655080795, 0.05463368445634842, -0.0017037179786711931, -0.0440194234251976, 0.07814354449510574, -0.02034500055015087, 0.0028452661354094744, -0.02346876636147499, -0.002764342585578561, -0.029136639088392258, 0.019326215609908104, 0.02782520279288292, 0.02667240798473358, 0.015247433446347713, 0.002144147176295519, 0.006351511459797621, -0.026386689394712448, -0.010106799192726612, -0.020900502800941467, -0.013761693611741066, 0.0075311362743377686, -0.04481130838394165, -0.0009984341450035572, -0.005692009348422289, -0.025367287918925285, -0.02879793755710125, 0.024261457845568657, -0.013487117365002632, -0.021780338138341904, 0.02915879525244236, 0.03820506110787392, 0.027706485241651535, -0.013442469760775566, 0.008604343980550766, -0.0340019166469574, -0.03133397921919823, -0.041609399020671844, -0.03507324308156967, -0.004424377344548702, -0.007767075672745705, -0.012474101968109608, -0.033959317952394485, 0.030683467164635658, 0.02231002040207386, -0.02744476869702339, -0.025124095380306244, -0.023796750232577324, 0.01674492284655571, -0.010177790187299252, 0.040829017758369446, -0.010949159041047096, -0.025327196344733238, 0.01948828063905239, 0.005676243919879198, 0.05117795616388321, -0.01996922679245472, -0.03819070756435394, 0.003970086574554443, -0.009189052507281303, 0.009171281941235065, 0.0011690721148625016, 0.016907403245568275, -0.007328467909246683, 0.027190977707505226, 0.009057671763002872, -0.021994030103087425, 0.0028497425373643637, -0.04295859485864639, 0.008797530084848404, 0.00687027582898736, -0.0026789656840264797, 0.05672580376267433, -0.02687717042863369, 0.007280834950506687, 0.011586961336433887, -0.007589788641780615, 0.00691803265362978, 0.018278025090694427, -0.027858730405569077, -0.0062658716924488544, -0.029445264488458633, 0.0022397281136363745, 0.04042550176382065, -0.005632237531244755, 0.013474962674081326, -0.041943345218896866, 0.018685391172766685, 0.012262794189155102, -0.032736122608184814, -0.014131867326796055, 0.022142142057418823, 0.029812151566147804, 0.046581611037254333, -0.03557704761624336, 0.002409892389550805, -0.008708863519132137, 0.030653489753603935, 0.013682166114449501, 0.0007459657499566674, 0.013599913567304611, 0.014225678518414497, 0.04363284632563591, -0.00953293964266777, 0.009782146662473679, -0.002646588021889329, 0.048871446400880814, 0.011349579319357872, 0.005605535581707954, 0.008780616335570812, 0.009505423717200756, 0.04789522662758827, -0.04132039472460747, -0.002819667337462306, 0.028417428955435753, -0.016493674367666245, 0.034153152257204056, 0.005513210315257311, -0.03403399512171745, 0.0067857117392122746, 0.0073800901882350445, -0.03369094431400299, 0.039851415902376175, -0.03466697037220001, -0.0024529695510864258, -0.006901239510625601, 0.017547041177749634, -0.02868266962468624, -0.06654476374387741, 0.00419638492166996, 0.052971478551626205, -0.0008493401110172272, -0.037631355226039886, 0.06349910795688629, -0.014758307486772537, -0.1681109517812729, -0.028632555156946182, -0.006231952458620071, 0.049095623195171356, -0.003771350486204028, -0.016491705551743507, -0.056521542370319366, -0.025737520307302475, -0.05009891092777252, 0.06267049163579941, -0.006231772247701883, -0.05188721418380737, -0.03264538571238518, -0.06562107056379318, 0.014530282467603683, 0.0027051600627601147, -0.017070824280381203, 0.06330791860818863, 0.010400871746242046, -0.012847049161791801, 0.009276597760617733, -0.02392236329615116, 0.008323508314788342, 0.011804726906120777, 0.017901437357068062, 0.020375661551952362, 0.06685284525156021, 0.0062217009253799915, -0.02294328808784485, -0.01235930621623993, -0.0064081959426403046, 0.03439712151885033, -0.005462186876684427, 0.046814534813165665, 0.006074434611946344, -0.02309376932680607, 0.005730270873755217, 0.008150145411491394, 0.03765059635043144, 0.007312566973268986, 0.02286151610314846, 0.09173280745744705, 0.0276342686265707, -0.010242057964205742, -0.008372504264116287, 0.020272353664040565, 0.03089655563235283, 0.027557242661714554, -0.02804618515074253, 0.007439021952450275, 0.011565538123250008, -0.051767945289611816, -0.002971947891637683, -0.03484739363193512, -0.028176337480545044, -0.04225984960794449, 0.04300663247704506, 0.07191327959299088, 0.021291961893439293, -0.016786711290478706, -0.02710689790546894, -0.0085889408364892, 0.015593496151268482, 0.005320514086633921, -0.035307664424180984, -0.011449340730905533, 0.06049312651157379, -0.0037404331378638744, 0.019590793177485466, -0.07334278523921967, -0.005223499145358801, 0.02722061425447464, 0.0049975099973380566, 0.011546420864760876, -0.026609152555465698, 0.015106337144970894, -0.006601163186132908, -0.015071707777678967, -0.03062843158841133, -0.07529545575380325, -0.035576462745666504, 0.04648750275373459, -0.0022062924690544605, 0.004323600325733423, -0.06186037138104439, -0.04983542487025261, 0.02299037203192711, -0.018761929124593735, 0.02565506473183632, 0.21243195235729218, 0.001638064975850284, -0.02849818766117096, -0.01736845262348652, 0.02092040330171585, -0.013816354796290398, -0.013229702599346638, 0.00699269026517868, -0.0016717235557734966, -0.014040668494999409, 0.030761411413550377, -0.01692553050816059, -0.014811638742685318, 0.026651019230484962, 0.0014321744674816728, 0.01727166585624218, -0.04376837611198425, 0.010867448523640633, 0.041637491434812546, 0.013243448920547962, -0.012232170440256596, 0.018632797524333, 0.058426808565855026, -0.040489181876182556, -0.024559764191508293, -0.02633086033165455, 0.016384625807404518, 0.0015651590656489134, -0.06661029160022736, -0.01638837344944477, -0.012716754339635372, 0.03894127160310745, 0.020680679008364677, 0.009491649456322193, -0.004768881946802139, -0.03590145707130432, -0.018278636038303375, -0.009470299817621708, 0.019048381596803665, 0.0030980142764747143, 0.008655991405248642, -0.008555199950933456, 0.02109270915389061, -0.01306532509624958, -0.002565954113379121, 0.016419176012277603, 0.031120695173740387, -0.05407237261533737, 0.036456432193517685, -0.007725867908447981, -0.004982495214790106, -0.017895221710205078, 0.0028372101951390505, -0.02294158563017845, 0.05289929732680321, -0.05500481650233269, -0.030856315046548843, -0.010876472108066082, 0.02897341176867485, -0.012081359513103962, 0.04947737231850624, 0.011079753749072552, 0.0021791886538267136, 0.07095178961753845, 0.0395781509578228, 0.004635917022824287, 0.025528360158205032, -0.02100960910320282, 0.04177843779325485, 0.04901135340332985, 0.03028828836977482, 0.028184372931718826, -0.007326631341129541, 0.0052466788329184055, 0.01361323706805706, -0.017408505082130432, 0.07326702773571014, -0.017535138875246048, -0.017514750361442566, 0.028587985783815384, 0.001019166549667716, 0.01156335137784481, -0.006469140760600567, 0.05396200716495514, 0.03938331454992294, -0.020728081464767456, 0.0019375295378267765, 0.022064629942178726, 0.008121887221932411, -0.006235474720597267, 0.0034898477606475353, -0.03815412521362305, 0.03119940496981144, 0.023961791768670082, -0.016915062442421913, 0.04079781100153923, 0.009205291047692299, -0.05260962247848511, -0.03410469740629196, 0.009328789077699184, -0.021043719723820686, 0.013034181669354439, 0.03489985689520836, -0.002531292149797082, 0.01822725683450699, -0.02225102297961712, 0.01330206822603941, -0.009550513699650764, -0.004083582665771246, -0.003299630479887128, -0.03992609679698944, 0.05903526768088341, 0.009781106375157833, -0.05089018493890762, -0.012383527122437954, 0.0344986692070961, 0.0039218030869960785, 0.010485617443919182, 0.013376950286328793, -0.008930317126214504, 0.002901341998949647, 0.009786395356059074, -0.008991358801722527, 0.02450203336775303, -0.004567141178995371, -0.055145397782325745, -0.0020371144637465477, -0.045741379261016846, 0.0003646664845291525, 0.022304890677332878, 0.027852481231093407, -0.03014610894024372, -0.005631814710795879, 0.02949729561805725, -0.0018206515815109015, 0.022536279633641243, 0.009932185523211956, 0.01819784753024578, 0.01843138039112091, 0.0037602372467517853, -0.007903942838311195, -0.0025726985186338425, -0.02513616904616356, -0.02772652357816696, -0.027471601963043213, 0.05637190863490105, 0.0018072635866701603, 0.07182996720075607, -0.023355256766080856, 0.02428959310054779, 0.06030792370438576, 0.04098588600754738, 0.037501104176044464, -0.03589975833892822, 0.0075558205135166645, -0.06955543160438538, -0.023624971508979797, 0.012496492825448513, -0.01665642485022545, -0.012495542876422405, -0.00808420404791832, -0.00249690655618906, 0.03978613764047623, 0.052204594016075134, 0.02794126607477665, -0.007419516332447529, 0.017210176214575768, 0.06706482917070389, 0.042737092822790146, 0.011248672381043434, 0.04615885764360428, 0.0009872146183624864, -0.05002535134553909, 0.03750934079289436, -0.015028412453830242, -0.03447971120476723, -0.02105001173913479, 0.0007747048512101173, -0.032678525894880295, -0.035291705280542374, 0.061434779316186905, -0.03470262885093689, -0.04930218309164047, 0.018688535317778587, -0.00383289554156363, -0.02680661901831627, 0.003864114638417959, 0.003528197528794408, 0.024285485967993736, -0.00048145759501494467, 0.005175604019314051, 0.0519239567220211, -0.06570122390985489, -0.01886904612183571, -0.021955465897917747, 0.05606032535433769, 0.014423402026295662, -0.06035890430212021, -0.013437951914966106, -0.02548306994140148, 0.012366723269224167, 0.01248190738260746, 0.041919123381376266, -0.04024691879749298, -0.020396560430526733, -0.034525442868471146, -0.012681718915700912, 0.05370739474892616, -0.038148704916238785, -0.0014922101981937885, -0.04069026559591293, 0.029445122927427292, -0.05646377429366112, 0.04866228997707367, -0.019629180431365967, -0.03879574313759804, 0.000924014369957149, -0.007731441408395767, 0.04135366901755333, -0.0512295737862587, -0.01934831403195858, -0.02204238437116146, -0.02663227543234825, -0.05259765312075615, -0.025246422737836838, 0.004896145313978195, 0.02816351316869259, -0.01540292613208294, 0.011044671759009361, 0.06786688417196274, -0.00759363966062665, -0.030092868953943253, -0.0510484054684639, -0.04288024455308914, 0.0044312248937785625, 0.024993859231472015, -0.030179718509316444, 0.05528392270207405, 0.03771683946251869, 0.0058646295219659805, 0.021082032471895218, 0.005317204166203737, 0.05777165666222572, 0.05449347943067551, 0.06447824090719223, 0.022173989564180374, -0.039339084178209305, 0.018578972667455673, -0.018132319673895836, -0.015429968014359474, 0.019797762855887413, -0.015545522794127464, -0.010319740511476994, -0.04331446811556816, 0.007767579518258572, 0.03124246746301651, 0.006944406311959028, -0.03885957971215248, -0.00034534349106252193, -0.0009465059265494347, -0.0008085103472694755, 0.011250510811805725, 0.01536572352051735, 0.01926294155418873, 0.020664198324084282, -0.0401739776134491, -0.005306560546159744, 0.004104501102119684, -0.03142735734581947, -0.03496594354510307, 0.01631447859108448, 0.006938550621271133, -0.020619884133338928, -0.018005693331360817, -0.00743843661621213, -0.003963950555771589, -0.004104101099073887, -0.021236350759863853, 0.049072276800870895, 0.006340296473354101, 0.01195139903575182, 0.005859904456883669, 0.03882884606719017, -0.045201148837804794, -0.004863450303673744, -0.0236887838691473, 0.018061840906739235, -0.016099484637379646, -0.004756871610879898, -0.005840794648975134, -0.015408835373818874, 0.06353464722633362, -0.022946123033761978, -0.028247147798538208, 0.0018398932879790664, 0.016299113631248474, -0.02988255023956299, 0.006909064017236233, 0.028730472549796104, -0.02092406153678894, -0.030635295435786247, -0.017606571316719055, 0.018594464287161827, 0.021253598853945732, 0.008687233552336693, 0.0012740327510982752, -0.009753710590302944, 0.004704170394688845, 0.012413499876856804, 0.026424314826726913, 0.04177730530500412, -0.004094204865396023, -0.011929688975214958, -0.023310493677854538, 0.04410839453339577, -0.021455807611346245, 0.004907471127808094, -0.053347423672676086, 0.0445280522108078, -0.004485311917960644, -0.012482427060604095, -0.0062549221329391, 0.03276381641626358, -0.01954774744808674, -0.050228483974933624, -0.042427510023117065, 0.020571457222104073, -0.029731661081314087, -0.02262960933148861, 0.024328457191586494, -0.0022108389530330896, -0.010359697043895721, 0.007527680601924658, -0.018056701868772507, -0.012696345336735249, 0.03417152166366577, 0.005077890586107969, -0.005487659014761448, 0.05169300734996796, -0.03318658471107483, 0.03185631334781647, -0.05476898327469826, 0.04641629755496979, -0.04392346367239952, 0.009425978176295757, -0.05551744997501373, -0.00219082017429173, -0.03831423819065094, -0.020307574421167374, 0.009907475672662258, 0.009495845064520836, 0.0033001196570694447, -0.004777171649038792, -0.029251502826809883, 0.05665148049592972, -0.018769122660160065, 0.04566265642642975, 0.03187146782875061, 0.001540045952424407, 0.05272211506962776, 0.005589624401181936, 0.039757005870342255, 0.037443727254867554, 0.005885392893105745, -0.02458343468606472, 0.018874455243349075, 0.018673405051231384, -0.023875923827290535, 0.038412511348724365, -0.015377545729279518, -0.027066491544246674, 0.020971205085515976, -0.0040752398781478405, 0.027645321562886238, -0.044482264667749405, 0.044991910457611084, 0.020546842366456985, 0.04663868620991707, 0.0498695895075798, -0.04416128993034363, 0.01641567051410675, -0.04323215410113335, -0.06177026033401489, 0.004914924036711454, 0.017389360815286636, 0.003625529119744897, 0.019383538514375687, 0.0034849168732762337, 0.018183881416916847, 0.04093519225716591, 0.002888092305511236, -0.026996681466698647, -0.022555828094482422, -0.008934320881962776, -0.10941102355718613, -0.004962405655533075, -0.048973169177770615, 0.034227561205625534, -0.024001672863960266, 0.023460477590560913, 0.01162955816835165, -0.010956390760838985, 0.026169216260313988, 0.0016210877802222967, -0.017694560810923576, 0.025225643068552017, 0.06407144665718079, -0.02836545743048191, 0.038090962916612625, -0.0031745187006890774, -0.05464068427681923, -0.03572974354028702, 0.005801584105938673, 0.052560996264219284, 0.015377418138086796, 0.0012116560246795416, 0.040360067039728165, -0.02692996896803379, 0.010952168144285679, -0.0004122098907828331, 0.005193836055696011, 0.024673759937286377, -0.020583372563123703, 0.00012157489982200786, 0.05797894299030304, -0.04344784468412399, -0.01003388874232769, 0.00956424605101347, -0.030265379697084427, -0.015091268345713615, -0.05174817517399788, 0.007629611995071173, 0.000436499307397753, 0.011182578280568123, 0.008779145777225494, 0.0054346416145563126, -0.008339356631040573, 0.010112685151398182, 0.01562587544322014, 0.05317512899637222, -0.026248985901474953, -0.018016867339611053, -0.04173215478658676, 0.030064094811677933, -0.015313699841499329, 0.04268137365579605, -0.04683798924088478, -0.01839301362633705, -0.02873818762600422, -0.013890526257455349, -0.048253778368234634, 0.0066396999172866344, -0.035169556736946106, -0.027447253465652466, -0.06793581694364548, 0.09404785186052322, -0.02226482331752777, 0.024147994816303253, -0.017863010987639427, 0.02492397464811802, -0.008343052119016647, 0.006052135955542326, -0.026050783693790436, 0.016703901812434196, -0.005882917903363705, 0.04026050120592117, 0.0006131536792963743, -0.018604373559355736, -0.020071804523468018, -0.020795075222849846, 0.06504229456186295, -0.022751320153474808, 0.054333772510290146, -0.02844158746302128, -0.02971598505973816, -0.019325483590364456, -0.03683412820100784, 0.01672200858592987, 0.06796194612979889, -0.007645534351468086, -0.008995885960757732, -0.04802052304148674, -0.014976860024034977, -0.0021834636572748423, -0.010548719204962254, -0.048980534076690674, 0.02811548113822937, 0.01013193279504776, -0.034987203776836395, -0.042621154338121414, -0.013722873292863369, 0.0056398301385343075, -0.008179784752428532, -0.02903009206056595, -0.014856365509331226, 0.04791837930679321, 0.00046172874863259494, 0.003597323317080736, -0.03503233939409256, 0.042325958609580994, 0.044941212981939316, 0.011031338945031166, 0.030788306146860123, -0.01010306365787983, -0.028745314106345177, 0.000974442926235497, -0.003710478078573942, -0.011576916091144085, -0.03589452803134918, -0.004678170662373304, -0.027829108759760857, -0.028099631890654564, -0.02797745168209076, -0.012776852585375309, -0.002384271239861846, 0.01034840103238821, -0.022402845323085785, -0.04294522851705551, 0.015016916207969189, 0.024106107652187347, 0.03906909003853798, 0.04894619807600975, -0.01204244140535593, -0.027156544849276543, 0.03400999307632446, -0.03928519785404205, -0.005035778041929007, -0.016032032668590546, 0.012306496500968933, 0.005892639979720116, 0.021045928820967674, 0.04811425507068634, -0.01521999854594469, -0.01863291673362255, -0.06462505459785461, 0.014503865502774715, -0.006279589608311653, -0.0018555520800873637, 0.005276184994727373, -0.024947572499513626, -0.0310586616396904, -0.03429723531007767, -0.030406897887587547, 0.007887743413448334, 0.03745407983660698, -0.004931076429784298, -0.03606022149324417, -0.010871944017708302, -0.030207054689526558, 0.04986198619008064, -0.03366054594516754, 0.003519620979204774, -0.02409563772380352, 0.0418078750371933, -0.012501045130193233, -0.044275712221860886, -0.0293979924172163, 0.03335441276431084, -0.01777946576476097, -0.023307276889681816, -0.04855078086256981, -0.0017556397942826152, -0.01360867265611887, 0.019603721797466278, 0.020638924092054367, 0.020937521010637283, -0.021667195484042168, -0.024940166622400284, 0.025943204760551453, 0.03176940977573395, -0.02383267879486084, 0.06590641289949417, 0.046992309391498566, 0.02597091719508171, 0.0270626712590456, -0.0027070315554738045, 0.05579870194196701, 0.00754929706454277, 0.013152710162103176, 0.01451487559825182, -0.0268928911536932, 0.020998600870370865, -0.048760637640953064, 0.015905583277344704, -0.04537270963191986, 0.022048145532608032, -0.005626479163765907, -0.01140925008803606, 0.02933034487068653, 0.033039640635252, 0.021382365375757217, 0.0051621338352561, -0.0008525193552486598, 0.02939610928297043, -0.029489791020751, 0.007695281878113747, -0.007230684626847506, 0.03074311651289463, 0.014573177322745323, 0.029414096847176552, -0.03763062506914139, -0.038446374237537384, -0.015041720122098923, 0.02340642549097538, 0.053575921803712845, 0.018963636830449104, 0.01627599634230137, 0.008949407376348972, 0.021046672016382217, -0.04291011020541191, -0.03056184947490692, 0.013350376859307289, 0.02382701076567173, 0.006532380357384682, 0.008266463875770569, 0.036383163183927536, 0.006680455524474382, -0.016873346641659737, -0.029078228399157524, -0.029919777065515518, 0.04759175702929497, 0.05424640700221062, -0.04357011243700981, 0.005027780309319496, -0.010536512359976768, -0.02938983216881752, -0.016151616349816322, 0.023233868181705475, 0.013292224146425724, -0.02259734272956848, -0.022225379943847656, 0.00485196290537715, 0.023055197671055794, -0.04710252210497856, 0.011154775507748127, 0.004075921606272459, -0.013842987827956676, 0.012299920432269573]"
